PhotoSkillType,15001,ObjectType
PhotoSkillType_CurrentState,15002,Variable
PhotoSkillType_CurrentState_Id,15003,Variable
PhotoSkillType_CurrentState_Name,15004,Variable
PhotoSkillType_CurrentState_Number,15005,Variable
PhotoSkillType_CurrentState_EffectiveDisplayName,15006,Variable
PhotoSkillType_LastTransition,15007,Variable
PhotoSkillType_LastTransition_Id,15008,Variable
PhotoSkillType_LastTransition_Name,15009,Variable
PhotoSkillType_LastTransition_Number,15010,Variable
PhotoSkillType_LastTransition_TransitionTime,15011,Variable
PhotoSkillType_LastTransition_EffectiveTransitionTime,15012,Variable
PhotoSkillType_AvailableStates,15013,Variable
PhotoSkillType_AvailableTransitions,15014,Variable
PhotoSkillType_Creatable,15015,Variable
PhotoSkillType_Deletable,15016,Variable
PhotoSkillType_AutoDelete,15017,Variable
PhotoSkillType_RecycleCount,15018,Variable
PhotoSkillType_InstanceCount,15019,Variable
PhotoSkillType_MaxInstanceCount,15020,Variable
PhotoSkillType_MaxRecycleCount,15021,Variable
PhotoSkillType_ProgramDiagnostic,15022,Variable
PhotoSkillType_ProgramDiagnostic_CreateSessionId,15023,Variable
PhotoSkillType_ProgramDiagnostic_CreateClientName,15024,Variable
PhotoSkillType_ProgramDiagnostic_InvocationCreationTime,15025,Variable
PhotoSkillType_ProgramDiagnostic_LastTransitionTime,15026,Variable
PhotoSkillType_ProgramDiagnostic_LastMethodCall,15027,Variable
PhotoSkillType_ProgramDiagnostic_LastMethodSessionId,15028,Variable
PhotoSkillType_ProgramDiagnostic_LastMethodInputArguments,15029,Variable
PhotoSkillType_ProgramDiagnostic_LastMethodOutputArguments,15030,Variable
PhotoSkillType_ProgramDiagnostic_LastMethodInputValues,15031,Variable
PhotoSkillType_ProgramDiagnostic_LastMethodOutputValues,15032,Variable
PhotoSkillType_ProgramDiagnostic_LastMethodCallTime,15033,Variable
PhotoSkillType_ProgramDiagnostic_LastMethodReturnStatus,15034,Variable
PhotoSkillType_FinalResultData,15035,Object
PhotoSkillType_Halted,15036,Object
PhotoSkillType_Halted_StateNumber,15037,Variable
PhotoSkillType_Ready,15038,Object
PhotoSkillType_Ready_StateNumber,15039,Variable
PhotoSkillType_Running,15040,Object
PhotoSkillType_Running_StateNumber,15041,Variable
PhotoSkillType_Suspended,15042,Object
PhotoSkillType_Suspended_StateNumber,15043,Variable
PhotoSkillType_HaltedToReady,15044,Object
PhotoSkillType_HaltedToReady_TransitionNumber,15045,Variable
PhotoSkillType_ReadyToRunning,15046,Object
PhotoSkillType_ReadyToRunning_TransitionNumber,15047,Variable
PhotoSkillType_RunningToHalted,15048,Object
PhotoSkillType_RunningToHalted_TransitionNumber,15049,Variable
PhotoSkillType_RunningToReady,15050,Object
PhotoSkillType_RunningToReady_TransitionNumber,15051,Variable
PhotoSkillType_RunningToSuspended,15052,Object
PhotoSkillType_RunningToSuspended_TransitionNumber,15053,Variable
PhotoSkillType_SuspendedToRunning,15054,Object
PhotoSkillType_SuspendedToRunning_TransitionNumber,15055,Variable
PhotoSkillType_SuspendedToHalted,15056,Object
PhotoSkillType_SuspendedToHalted_TransitionNumber,15057,Variable
PhotoSkillType_SuspendedToReady,15058,Object
PhotoSkillType_SuspendedToReady_TransitionNumber,15059,Variable
PhotoSkillType_ReadyToHalted,15060,Object
PhotoSkillType_ReadyToHalted_TransitionNumber,15061,Variable
PhotoSkillType_Start,15062,Method
PhotoSkillType_Suspend,15063,Method
PhotoSkillType_Resume,15064,Method
PhotoSkillType_Halt,15065,Method
PhotoSkillType_Reset,15066,Method
PhotoSkillType_Name,15067,Variable
PhotoSkillType_ParameterSet,15068,Object
CameraDeviceType,15069,ObjectType
CameraDeviceType_ParameterSet,15070,Object
CameraDeviceType_ParameterSet_ParameterIdentifier,15071,Variable
CameraDeviceType_MethodSet,15072,Object
CameraDeviceType_MethodSet_MethodIdentifier,15073,Method
CameraDeviceType_GroupIdentifier,15074,Object
CameraDeviceType_GroupIdentifier_UIElement,15075,Variable
CameraDeviceType_Identification,15076,Object
CameraDeviceType_Identification_UIElement,15077,Variable
CameraDeviceType_Lock,15078,Object
CameraDeviceType_Lock_Locked,15079,Variable
CameraDeviceType_Lock_LockingClient,15080,Variable
CameraDeviceType_Lock_LockingUser,15081,Variable
CameraDeviceType_Lock_RemainingLockTime,15082,Variable
CameraDeviceType_Lock_InitLock,15083,Method
CameraDeviceType_Lock_InitLock_InputArguments,15084,Variable
CameraDeviceType_Lock_InitLock_OutputArguments,15085,Variable
CameraDeviceType_Lock_RenewLock,15086,Method
CameraDeviceType_Lock_RenewLock_OutputArguments,15087,Variable
CameraDeviceType_Lock_ExitLock,15088,Method
CameraDeviceType_Lock_ExitLock_OutputArguments,15089,Variable
CameraDeviceType_Lock_BreakLock,15090,Method
CameraDeviceType_Lock_BreakLock_OutputArguments,15091,Variable
CameraDeviceType_Manufacturer,15092,Variable
CameraDeviceType_ManufacturerUri,15093,Variable
CameraDeviceType_Model,15094,Variable
CameraDeviceType_HardwareRevision,15095,Variable
CameraDeviceType_SoftwareRevision,15096,Variable
CameraDeviceType_DeviceRevision,15097,Variable
CameraDeviceType_ProductCode,15098,Variable
CameraDeviceType_DeviceManual,15099,Variable
CameraDeviceType_DeviceClass,15100,Variable
CameraDeviceType_SerialNumber,15101,Variable
CameraDeviceType_ProductInstanceUri,15102,Variable
CameraDeviceType_RevisionCounter,15103,Variable
CameraDeviceType_AssetId,15104,Variable
CameraDeviceType_ComponentName,15105,Variable
CameraDeviceType_CPIdentifier,15106,Object
CameraDeviceType_CPIdentifier_ParameterSet,15107,Object
CameraDeviceType_CPIdentifier_ParameterSet_ParameterIdentifier,15108,Variable
CameraDeviceType_CPIdentifier_MethodSet,15109,Object
CameraDeviceType_CPIdentifier_MethodSet_MethodIdentifier,15110,Method
CameraDeviceType_CPIdentifier_Identification,15111,Object
CameraDeviceType_CPIdentifier_Identification_UIElement,15112,Variable
CameraDeviceType_CPIdentifier_Lock,15113,Object
CameraDeviceType_CPIdentifier_Lock_Locked,15114,Variable
CameraDeviceType_CPIdentifier_Lock_LockingClient,15115,Variable
CameraDeviceType_CPIdentifier_Lock_LockingUser,15116,Variable
CameraDeviceType_CPIdentifier_Lock_RemainingLockTime,15117,Variable
CameraDeviceType_CPIdentifier_Lock_InitLock,15118,Method
CameraDeviceType_CPIdentifier_Lock_InitLock_InputArguments,15119,Variable
CameraDeviceType_CPIdentifier_Lock_InitLock_OutputArguments,15120,Variable
CameraDeviceType_CPIdentifier_Lock_RenewLock,15121,Method
CameraDeviceType_CPIdentifier_Lock_RenewLock_OutputArguments,15122,Variable
CameraDeviceType_CPIdentifier_Lock_ExitLock,15123,Method
CameraDeviceType_CPIdentifier_Lock_ExitLock_OutputArguments,15124,Variable
CameraDeviceType_CPIdentifier_Lock_BreakLock,15125,Method
CameraDeviceType_CPIdentifier_Lock_BreakLock_OutputArguments,15126,Variable
CameraDeviceType_CPIdentifier_NetworkAddress,15127,Object
CameraDeviceType_CPIdentifier_NetworkAddress_UIElement,15128,Variable
CameraDeviceType_DeviceHealth,15129,Variable
CameraDeviceType_DeviceHealthAlarms,15130,Object
CameraDeviceType_DeviceTypeImage,15131,Object
CameraDeviceType_DeviceTypeImage_ImageIdentifier,15132,Variable
CameraDeviceType_Documentation,15133,Object
CameraDeviceType_Documentation_DocumentIdentifier,15134,Variable
CameraDeviceType_ProtocolSupport,15135,Object
CameraDeviceType_ProtocolSupport_ProtocolSupportIdentifier,15136,Variable
CameraDeviceType_ImageSet,15137,Object
CameraDeviceType_ImageSet_ImageIdentifier,15138,Variable
CameraDevice,15139,Object
CameraDevice_ParameterSet,15140,Object
CameraDevice_ParameterSet_ParameterIdentifier,15141,Variable
CameraDevice_MethodSet,15142,Object
CameraDevice_MethodSet_MethodIdentifier,15143,Method
CameraDevice_GroupIdentifier,15144,Object
CameraDevice_GroupIdentifier_UIElement,15145,Variable
CameraDevice_Identification,15146,Object
CameraDevice_Identification_UIElement,15147,Variable
CameraDevice_Lock,15148,Object
CameraDevice_Lock_Locked,15149,Variable
CameraDevice_Lock_LockingClient,15150,Variable
CameraDevice_Lock_LockingUser,15151,Variable
CameraDevice_Lock_RemainingLockTime,15152,Variable
CameraDevice_Lock_InitLock,15153,Method
CameraDevice_Lock_InitLock_InputArguments,15154,Variable
CameraDevice_Lock_InitLock_OutputArguments,15155,Variable
CameraDevice_Lock_RenewLock,15156,Method
CameraDevice_Lock_RenewLock_OutputArguments,15157,Variable
CameraDevice_Lock_ExitLock,15158,Method
CameraDevice_Lock_ExitLock_OutputArguments,15159,Variable
CameraDevice_Lock_BreakLock,15160,Method
CameraDevice_Lock_BreakLock_OutputArguments,15161,Variable
CameraDevice_Manufacturer,15162,Variable
CameraDevice_ManufacturerUri,15163,Variable
CameraDevice_Model,15164,Variable
CameraDevice_HardwareRevision,15165,Variable
CameraDevice_SoftwareRevision,15166,Variable
CameraDevice_DeviceRevision,15167,Variable
CameraDevice_ProductCode,15168,Variable
CameraDevice_DeviceManual,15169,Variable
CameraDevice_DeviceClass,15170,Variable
CameraDevice_SerialNumber,15171,Variable
CameraDevice_ProductInstanceUri,15172,Variable
CameraDevice_RevisionCounter,15173,Variable
CameraDevice_AssetId,15174,Variable
CameraDevice_ComponentName,15175,Variable
CameraDevice_CPIdentifier,15176,Object
CameraDevice_CPIdentifier_ParameterSet,15177,Object
CameraDevice_CPIdentifier_ParameterSet_ParameterIdentifier,15178,Variable
CameraDevice_CPIdentifier_MethodSet,15179,Object
CameraDevice_CPIdentifier_MethodSet_MethodIdentifier,15180,Method
CameraDevice_CPIdentifier_Identification,15181,Object
CameraDevice_CPIdentifier_Identification_UIElement,15182,Variable
CameraDevice_CPIdentifier_Lock,15183,Object
CameraDevice_CPIdentifier_Lock_Locked,15184,Variable
CameraDevice_CPIdentifier_Lock_LockingClient,15185,Variable
CameraDevice_CPIdentifier_Lock_LockingUser,15186,Variable
CameraDevice_CPIdentifier_Lock_RemainingLockTime,15187,Variable
CameraDevice_CPIdentifier_Lock_InitLock,15188,Method
CameraDevice_CPIdentifier_Lock_InitLock_InputArguments,15189,Variable
CameraDevice_CPIdentifier_Lock_InitLock_OutputArguments,15190,Variable
CameraDevice_CPIdentifier_Lock_RenewLock,15191,Method
CameraDevice_CPIdentifier_Lock_RenewLock_OutputArguments,15192,Variable
CameraDevice_CPIdentifier_Lock_ExitLock,15193,Method
CameraDevice_CPIdentifier_Lock_ExitLock_OutputArguments,15194,Variable
CameraDevice_CPIdentifier_Lock_BreakLock,15195,Method
CameraDevice_CPIdentifier_Lock_BreakLock_OutputArguments,15196,Variable
CameraDevice_CPIdentifier_NetworkAddress,15197,Object
CameraDevice_CPIdentifier_NetworkAddress_UIElement,15198,Variable
CameraDevice_DeviceHealth,15199,Variable
CameraDevice_DeviceHealthAlarms,15200,Object
CameraDevice_DeviceTypeImage,15201,Object
CameraDevice_DeviceTypeImage_ImageIdentifier,15202,Variable
CameraDevice_Documentation,15203,Object
CameraDevice_Documentation_DocumentIdentifier,15204,Variable
CameraDevice_ProtocolSupport,15205,Object
CameraDevice_ProtocolSupport_ProtocolSupportIdentifier,15206,Variable
CameraDevice_ImageSet,15207,Object
CameraDevice_ImageSet_ImageIdentifier,15208,Variable
CameraDevice_ParameterSet_CameraPose,15209,Variable
CameraDevice_Skills,15210,Object
CameraDevice_Skills_PhotoSkill,15211,Object
CameraDevice_Skills_PhotoSkill_CurrentState,15212,Variable
CameraDevice_Skills_PhotoSkill_CurrentState_Id,15213,Variable
CameraDevice_Skills_PhotoSkill_CurrentState_Name,15214,Variable
CameraDevice_Skills_PhotoSkill_CurrentState_Number,15215,Variable
CameraDevice_Skills_PhotoSkill_CurrentState_EffectiveDisplayName,15216,Variable
CameraDevice_Skills_PhotoSkill_LastTransition,15217,Variable
CameraDevice_Skills_PhotoSkill_LastTransition_Id,15218,Variable
CameraDevice_Skills_PhotoSkill_LastTransition_Name,15219,Variable
CameraDevice_Skills_PhotoSkill_LastTransition_Number,15220,Variable
CameraDevice_Skills_PhotoSkill_LastTransition_TransitionTime,15221,Variable
CameraDevice_Skills_PhotoSkill_LastTransition_EffectiveTransitionTime,15222,Variable
CameraDevice_Skills_PhotoSkill_AvailableStates,15223,Variable
CameraDevice_Skills_PhotoSkill_AvailableTransitions,15224,Variable
CameraDevice_Skills_PhotoSkill_Deletable,15225,Variable
CameraDevice_Skills_PhotoSkill_AutoDelete,15226,Variable
CameraDevice_Skills_PhotoSkill_RecycleCount,15227,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic,15228,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_CreateSessionId,15229,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_CreateClientName,15230,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_InvocationCreationTime,15231,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_LastTransitionTime,15232,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_LastMethodCall,15233,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_LastMethodSessionId,15234,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_LastMethodInputArguments,15235,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_LastMethodOutputArguments,15236,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_LastMethodInputValues,15237,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_LastMethodOutputValues,15238,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_LastMethodCallTime,15239,Variable
CameraDevice_Skills_PhotoSkill_ProgramDiagnostic_LastMethodReturnStatus,15240,Variable
CameraDevice_Skills_PhotoSkill_FinalResultData,15241,Object
CameraDevice_Skills_PhotoSkill_MaxInstanceCount,15242,Variable
CameraDevice_Skills_PhotoSkill_Halt,15243,Method
CameraDevice_Skills_PhotoSkill_Reset,15244,Method
CameraDevice_Skills_PhotoSkill_Resume,15245,Method
CameraDevice_Skills_PhotoSkill_Suspend,15246,Method
CameraDevice_Skills_PhotoSkill_Start,15247,Method
CameraDevice_Skills_PhotoSkill_ParameterSet,15248,Object
CameraDevice_ParameterSet_CameraInfo,15249,Variable
CameraDevice_ImagePNG,15250,Variable
